1546253747011,2.73,1415.83,21.98,38,992.55,3.62,41.36,0.33,255.145525,3381.78,7084.16,22.46
1546253777435,2.09,1082.5,21.98,38,992.5,3.59,41.15,0.33,250.34,3350.42,7006.84,22.28
1546253807609,2.37,1223.82,22,38,992.5,3.57,41.15,0.33,250.34,3319.3,6930.26,22.28
1546253837796,4.62,2428.55,22.01,38,992.46,3.59,41.15,0.33,250.34,3350.42,7006.84,22.28
1546253868432,2.92,1511.94,22.03,38,992.48,3.59,41.15,0.33,250.34,3350.42,7006.84,22.28
1546253898709,4.43,2326.7,22.05,39,992.45,3.46,40.52,0.33,236.421425,3197.27,6631.19,21.76
1546253928753,12.11,7689.66,22.06,38,992.44,3.54,40.73,0.33,240.97935,3288.43,6854.42,21.93
1546253958999,18.29,14967,22.08,38,992.46,3.46,40.31,0.33,231.943275,3227.42,6704.89,21.59
1546253989495,10.32,6167.92,22.1,39,992.48,3.57,40.94,0.33,245.618025,3319.3,6930.26,22.11
1546254019615,9.56,5586.14,22.11,39,992.46,3.54,40.73,0.33,240.97935,3288.43,6854.42,21.93
1546254049626,7.73,4299.8,22.12,38,992.45,3.57,40.94,0.33,245.618025,3319.3,6930.26,22.11
1546254079737,9.62,5630.71,22.16,38,992.43,3.57,41.15,0.33,250.34,3319.3,6930.26,22.28
1546254109753,2.26,1167.48,22.19,38,992.43,3.51,40.31,0.33,231.943275,3257.8,6779.29,21.59
1546254140059,7.51,4155.44,22.19,38,992.38,3.57,40.31,0.33,231.943275,3319.3,6930.26,21.59
1546254170284,14.21,9783.27,22.2,38,992.44,3.59,40.94,0.33,245.618025,3350.42,7006.84,22.11
1546254200550,4.95,2614.28,22.2,38,992.42,3.51,40.31,0.33,231.943275,3257.8,6779.29,21.59
1546254230642,2.04,1055.61,22.2,38,992.4,3.57,40.94,0.33,245.618025,3319.3,6930.26,22.11
1546254260939,14.68,10298.09,22.21,38,992.34,3.57,40.52,0.33,236.421425,3319.3,6930.26,21.76
1546254290996,8.39,4744.68,22.22,38,992.39,3.49,39.9,0.33,223.22165,3227.42,6704.89,21.25
1546254321380,23.56,24535.85,22.23,39,992.38,3.49,40.1,0.33,227.54375,3227.42,6704.89,21.42
1546254351653,14.48,10077.81,22.23,38,992.36,3.51,40.52,0.33,236.421425,3257.8,6779.29,21.76
1546254382288,0.55,283.95,22.23,38,992.38,3.59,41.15,0.33,250.34,3350.42,7006.84,22.28
1546254412548,0.53,274.55,22.26,38,992.33,3.62,41.15,0.33,250.34,3381.78,7084.16,22.28
1546254443192,0,0.62,22.29,38,992.36,3.62,41.36,0.33,255.145525,3381.78,7084.16,22.46
1546254473836,0,0.62,22.31,38,992.37,3.62,41.36,0.33,255.145525,3381.78,7084.16,22.46
1546254504357,0.67,345.64,22.29,38,992.33,3.59,41.36,0.33,255.145525,3350.42,7006.84,22.46
1546254535002,0,0.62,22.28,38,992.37,3.62,41.15,0.33,250.34,3381.78,7084.16,22.28
1546254565648,0,0.62,22.26,38,992.38,3.62,41.36,0.33,255.145525,3381.78,7084.16,22.46
1546254595945,0.26,135.37,22.24,38,992.36,3.62,41.15,0.33,250.34,3381.78,7084.16,22.28
1546254626622,0.14,74.64,22.22,38,992.35,3.62,41.15,0.33,250.34,3381.78,7084.16,22.28
1546254656831,3.16,1640.44,22.22,38,992.39,3.59,41.15,0.33,250.34,3350.42,7006.84,22.28
1546254687493,4.12,2154.09,22.21,38,992.36,3.59,41.15,0.33,250.34,3350.42,7006.84,22.28
1546254718056,2.46,1274.51,22.23,38,992.37,3.62,41.36,0.33,255.145525,3381.78,7084.16,22.46
1546254748733,0.57,298.38,22.27,38,992.32,3.62,41.15,0.33,250.34,3381.78,7084.16,22.28
1546254779379,0,0.62,22.28,38,992.32,3.62,41.36,0.33,255.145525,3381.78,7084.16,22.46
1546254809811,0.67,345.7,22.28,38,992.33,3.59,41.36,0.33,255.145525,3381.78,7084.16,22.28
1546254840459,0,0.62,22.29,38,992.3,3.62,41.15,0.33,250.34,3381.78,7084.16,22.28
1546254871105,0,0.62,22.29,38,992.31,3.62,41.15,0.33,250.34,3381.78,7084.16,22.28
1546254901752,0,0.62,22.29,38,992.3,3.64,41.36,0.33,255.145525,3413.39,7162.21,22.46
1546254932434,0.74,385.82,22.29,38,992.3,3.62,41.15,0.33,250.34,3381.78,7084.16,22.28
1546254963082,0,0.62,22.3,38,992.29,3.59,41.15,0.33,250.34,3350.42,7006.84,22.28
1546254993320,0.85,438.38,22.31,38,992.25,3.62,41.36,0.33,255.145525,3381.78,7084.16,22.46
1546255024007,0,0.62,22.32,38,992.23,3.62,41.15,0.33,250.34,3381.78,7084.16,22.28
1546255054332,1.02,528.41,22.32,38,992.26,3.62,41.15,0.33,250.34,3381.78,7084.16,22.28
1546255084805,0.09,48.67,22.33,38,992.21,3.62,41.36,0.33,255.145525,3381.78,7084.16,22.46
1546255115452,0,0.62,22.34,38,992.22,3.64,41.36,0.33,255.145525,3413.39,7162.21,22.46
1546255146099,0,0.62,22.33,38,992.18,3.62,41.36,0.33,255.145525,3381.78,7084.16,22.46
1546255176179,7.02,3844.07,22.33,38,992.17,3.62,41.36,0.33,255.145525,3381.78,7084.16,22.46
1546255206807,0.38,198.79,22.37,38,992.14,3.64,41.36,0.33,255.145525,3413.39,7162.21,22.46
1546255236989,5.3,2815.6,22.42,38,992.14,3.64,41.58,0.33,260.03645,3413.39,7162.21,22.63
1546255267600,2.71,1404.7,22.44,38,992.14,3.62,41.36,0.33,255.145525,3381.78,7084.16,22.46
1546255298142,0.12,60.61,22.43,38,992.13,3.62,41.36,0.33,255.145525,3381.78,7084.16,22.46
1546255328236,4.74,2496.73,22.39,38,992.08,3.64,41.36,0.33,255.145525,3413.39,7162.21,22.46
1546255358320,14.02,9579.86,22.42,38,992.12,3.62,41.15,0.33,250.34,3381.78,7084.16,22.28
1546255388570,6.02,3236.07,22.44,40,992.09,3.49,39.9,0.33,223.22165,3227.42,6704.89,21.25
1546255419034,9.38,5448.44,22.45,38,992.13,3.64,41.36,0.33,255.145525,3413.39,7162.21,22.46
1546255449667,5.22,2770.57,22.46,38,992.12,3.62,41.15,0.33,250.34,3381.78,7084.16,22.28
1546255480122,1.94,1005.28,22.47,38,992.1,3.64,41.15,0.33,250.34,3413.39,7162.21,22.28
1546255510436,5.31,2821.08,22.48,38,992.09,3.62,41.15,0.33,250.34,3381.78,7084.16,22.28
1546255541011,0.29,150.49,22.48,38,992.1,3.64,41.36,0.33,255.145525,3413.39,7162.21,22.46
1546255571202,2.5,1292.15,22.49,38,992.08,3.64,41.36,0.33,255.145525,3413.39,7162.21,22.46
1546255601326,10.34,6191.05,22.51,38,992.09,3.41,39.48,0.33,214.80355,3137.7,6485.91,20.92
1546255631409,5.16,2733.56,22.51,38,992.08,3.49,40.94,0.33,245.618025,3227.42,6704.89,22.11
1546255661477,9.09,5238.98,22.5,38,992.06,3.62,41.15,0.33,250.34,3381.78,7084.16,22.28
1546255691625,0.91,469.11,22.52,38,992.04,3.59,41.36,0.32,255.145525,3350.42,7006.84,22.46
1546255721955,7.15,3925.41,22.54,38,992.03,3.59,40.94,0.32,245.618025,3350.42,7006.84,22.11
1546255752577,6.93,3786.42,22.54,38,992.03,3.64,41.15,0.32,250.34,3413.39,7162.21,22.28
1546255782982,3.8,1982.35,22.55,38,992.04,3.62,40.94,0.32,245.618025,3381.78,7084.16,22.11
1546255813470,3.59,1871.3,22.57,38,992.07,3.62,41.15,0.32,250.34,3381.78,7084.16,22.28
1546255843515,10.28,6138.38,22.57,38,992.05,3.64,41.15,0.32,250.34,3413.39,7162.21,22.28
1546255873978,2.48,1283.9,22.58,38,992.01,3.62,41.36,0.32,255.145525,3381.78,7084.16,22.46
1546255904467,2.73,1416.43,22.58,38,992.06,3.62,41.58,0.32,260.03645,3381.78,7084.16,22.63
1546255934638,3.2,1662.14,22.6,38,992.06,3.62,41.36,0.32,255.145525,3381.78,7084.16,22.46
1546255965101,3.03,1571.66,22.61,38,992.06,3.62,41.36,0.32,255.145525,3381.78,7084.16,22.46
1546255995772,4.23,2214.08,22.62,38,992.04,3.62,41.15,0.32,250.34,3381.78,7084.16,22.28
1546256025840,5.83,3118.26,22.63,38,992.01,3.64,41.36,0.32,255.145525,3413.39,7162.21,22.46
1546256056519,5.34,2837.32,22.64,38,991.99,3.59,39.69,0.33,245.618025,3445.26,7241.02,22.11
1546256087044,7.19,3953.81,22.65,38,991.95,3.67,41.15,0.32,250.34,3445.26,7241.02,22.28
1546256117371,3.77,1966.36,22.66,38,991.94,3.67,41.15,0.32,250.34,3445.26,7241.02,22.28
1546256147973,3.88,2025.3,22.68,38,991.9,3.59,41.36,0.32,255.145525,3350.42,7006.84,22.46
1546256178212,5.52,2942.87,22.69,38,991.89,3.64,41.58,0.32,260.03645,3413.39,7162.21,22.63
1546256208766,10.7,6477.58,22.7,38,991.91,3.62,40.31,0.33,231.943275,3381.78,7084.16,21.59
1546256238882,3.15,1632.95,22.72,38,991.89,3.64,41.15,0.32,250.34,3413.39,7162.21,22.28
1546256269007,3.43,1783.53,22.73,38,991.85,3.57,40.94,0.32,245.618025,3319.3,6930.26,22.11
1546256299076,3.52,1834.49,22.74,38,991.82,3.67,41.36,0.32,255.145525,3445.26,7241.02,22.46
1546256329274,6.24,3366.44,22.75,38,991.85,3.7,41.36,0.32,255.145525,3477.37,7320.58,22.46
1546256359790,7.72,4293.45,22.75,38,991.81,3.62,41.58,0.32,260.03645,3381.78,7084.16,22.63
1546256389862,6.4,3462.09,22.74,38,991.83,3.67,41.36,0.32,255.145525,3445.26,7241.02,22.46
1546256420099,10.74,6508.61,22.74,38,991.83,3.57,40.31,0.32,231.943275,3319.3,6930.26,21.59
1546256450301,6.49,3513.76,22.76,38,991.84,3.67,41.36,0.32,255.145525,3445.26,7241.02,22.46
1546256480973,7.04,3857.73,22.76,38,991.85,3.67,41.36,0.32,255.145525,3445.26,7241.02,22.46
1546256510986,3.32,1723.23,22.76,38,991.84,3.67,41.15,0.32,250.34,3445.26,7241.02,22.28
1546256541326,8.28,4667.04,22.78,38,991.84,3.57,40.31,0.32,231.943275,3319.3,6930.26,21.59
1546256571769,5.21,2762.39,22.78,38,991.84,3.59,40.94,0.32,245.618025,3350.42,7006.84,22.11
1546256601992,8.07,4525.39,22.79,38,991.84,3.62,41.58,0.32,260.03645,3381.78,7084.16,22.63
1546256632047,2.79,1448.26,22.8,38,991.84,3.64,41.36,0.32,255.145525,3413.39,7162.21,22.46
1546256662170,4.04,2112.59,22.8,38,991.88,3.62,40.73,0.32,240.97935,3381.78,7084.16,21.93
1546256692558,2.25,1166.23,22.81,38,991.84,3.64,41.36,0.32,255.145525,3413.39,7162.21,22.46
1546256722606,1.83,947.92,22.83,38,991.87,3.67,41.36,0.32,255.145525,3445.26,7241.02,22.46
1546256752894,7.82,4361.07,22.84,38,991.84,3.67,41.36,0.32,255.145525,3445.26,7241.02,22.46
1546256783507,1.27,656.84,22.86,38,991.83,3.67,40.94,0.32,245.618025,3445.26,7241.02,22.11
1546256813518,0.92,478.43,22.87,38,991.82,3.7,40.94,0.32,245.618025,3477.37,7320.58,22.11
1546256844258,2.88,1494.64,22.88,38,991.82,3.67,41.15,0.32,250.34,3445.26,7241.02,22.28
1546256874503,8.5,4820.37,22.88,38,991.81,3.62,41.58,0.32,260.03645,3381.78,7084.16,22.63
1546256904675,1.76,910.36,22.9,38,991.8,3.67,41.15,0.32,250.34,3445.26,7241.02,22.28
1546256935139,7.57,4197.14,22.89,38,991.8,3.59,41.36,0.32,255.145525,3350.42,7006.84,22.46
1546256965755,1.96,1015.79,22.89,38,991.76,3.64,41.36,0.32,255.145525,3413.39,7162.21,22.46
1546256996078,4.45,2338.8,22.88,38,991.76,3.62,41.36,0.32,255.145525,3381.78,7084.16,22.46
1546257026163,3.92,2045.05,22.88,38,991.78,3.67,41.36,0.32,255.145525,3445.26,7241.02,22.46
1546257056251,0.9,467.8,22.89,38,991.79,3.64,41.36,0.32,255.145525,3413.39,7162.21,22.46
1546257086568,0.37,192.25,22.9,38,991.77,3.67,41.15,0.32,250.34,3445.26,7241.02,22.28
1546257116694,7.56,4191.56,22.91,38,991.76,3.67,41.36,0.32,255.145525,3445.26,7241.02,22.46
1546257147044,4.19,2191.92,22.95,38,991.74,3.64,41.36,0.32,255.145525,3413.39,7162.21,22.46
1546257177202,0.22,116.52,22.97,38,991.76,3.67,41.36,0.32,255.145525,3445.26,7241.02,22.46
1546257207614,1.32,683,22.99,38,991.78,3.67,41.36,0.32,255.145525,3445.26,7241.02,22.46
1546257237637,2.89,1499.67,23,38,991.76,3.7,41.36,0.32,255.145525,3477.37,7320.58,22.46
1546257268153,4.37,2292.89,23.03,38,991.77,3.67,41.58,0.32,255.145525,3445.26,7241.02,22.46
1546257298483,0.16,81.4,23.03,38,991.77,3.67,41.36,0.32,255.145525,3445.26,7241.02,22.46
1546257328691,12.66,8203.14,23.04,38,991.76,3.7,41.36,0.32,255.145525,3477.37,7320.58,22.46
1546257359305,4.76,2510.12,23.06,38,991.75,3.67,41.36,0.32,255.145525,3445.26,7241.02,22.46
1546257389601,8.91,5113.48,23.1,38,991.73,3.7,41.36,0.32,255.145525,3477.37,7320.58,22.46
1546257419983,9.61,5622.43,23.15,38,991.72,3.64,40.94,0.32,245.618025,3413.39,7162.21,22.11
1546257450142,9.95,5880.05,23.15,38,991.68,3.7,41.58,0.32,260.03645,3477.37,7320.58,22.63
1546257480167,9.94,5873.1,23.13,38,991.68,3.7,41.58,0.32,260.03645,3477.37,7320.58,22.63
1546257510638,4.86,2565.92,23.13,38,991.66,3.7,41.58,0.32,260.03645,3477.37,7320.58,22.63
1546257541002,14.42,10011.31,23.13,38,991.65,3.7,41.79,0.32,265.014075,3477.37,7320.58,22.81
1546257571017,9.77,5741.99,23.13,38,991.65,3.7,41.36,0.32,255.145525,3477.37,7320.58,22.46
1546257601104,8.02,4490.98,23.13,38,991.62,3.7,41.58,0.31,260.03645,3477.37,7320.58,22.63
1546257631595,10.37,6210.06,23.14,38,991.61,3.7,41.58,0.32,260.03645,3477.37,7320.58,22.63
1546257661690,8.27,4661.96,23.15,38,991.6,3.72,41.79,0.32,265.014075,3509.75,7400.92,22.81
1546257692048,5.76,3077.97,23.15,38,991.59,3.7,41.58,0.32,260.03645,3477.37,7320.58,22.63
1546257722732,5.99,3217.77,23.15,38,991.58,3.72,41.58,0.31,260.03645,3509.75,7400.92,22.63
1546257753235,7.93,4435.84,23.14,38,991.58,3.72,41.58,0.31,260.03645,3509.75,7400.92,22.63
1546257783268,9.14,5275.08,23.14,38,991.58,3.7,41.36,0.31,255.145525,3477.37,7320.58,22.46
1546257813701,5.64,3011.31,23.13,38,991.57,3.7,41.79,0.31,265.014075,3477.37,7320.58,22.81
1546257844037,9.75,5727.91,23.1,38,991.59,3.72,41.58,0.31,260.03645,3509.75,7400.92,22.63
1546257874346,7.27,4004.38,23.11,38,991.59,3.7,41.58,0.31,260.03645,3477.37,7320.58,22.63
1546257904482,8.46,4794.73,23.12,38,991.6,3.7,41.58,0.31,260.03645,3477.37,7320.58,22.63
1546257935163,7.12,3908.84,23.13,38,991.58,3.7,41.58,0.31,260.03645,3477.37,7320.58,22.63
1546257965800,7.42,4096.63,23.13,38,991.58,3.7,41.58,0.31,260.03645,3477.37,7320.58,22.63
1546257996081,5.58,2977.19,23.15,38,991.6,3.7,41.58,0.31,260.03645,3477.37,7320.58,22.63
1546258026194,1.78,918.92,23.16,38,991.54,3.7,41.58,0.31,260.03645,3477.37,7320.58,22.63
1546258056758,3.02,1569.14,23.16,38,991.59,3.72,41.58,0.31,260.03645,3509.75,7400.92,22.63
1546258087271,4.2,2201.26,23.17,38,991.62,3.7,41.58,0.31,260.03645,3477.37,7320.58,22.63
1546258117756,2.24,1159.05,23.19,38,991.57,3.7,41.58,0.31,260.03645,3477.37,7320.58,22.63
1546258148263,3.87,2017.86,23.22,38,991.57,3.72,41.58,0.31,260.03645,3509.75,7400.92,22.63
1546258178691,2.78,1438.92,23.24,39,991.55,3.72,41.58,0.31,260.03645,3509.75,7400.92,22.63
1546258209282,4.84,2552.15,23.26,38,991.58,3.64,40.94,0.32,245.618025,3413.39,7162.21,22.11
1546258239915,4.08,2134.59,23.27,38,991.55,3.7,41.79,0.31,265.014075,3477.37,7320.58,22.81
1546258269960,5.72,3058.05,23.3,38,991.55,3.7,41.58,0.31,260.03645,3477.37,7320.58,22.63
1546258300025,2.75,1424.59,23.32,39,991.57,3.7,41.58,0.31,260.03645,3477.37,7320.58,22.63
1546258330191,4.39,2305.75,23.35,38,991.62,3.72,41.58,0.31,260.03645,3509.75,7400.92,22.63
1546258360702,2.65,1370.42,23.38,38,991.54,3.72,41.58,0.31,260.03645,3509.75,7400.92,22.63
1546258391353,0.4,205.63,23.42,38,991.56,3.72,41.36,0.31,255.145525,3509.75,7400.92,22.46
1546258421659,1.28,660.51,23.45,39,991.59,3.72,41.58,0.31,260.03645,3509.75,7400.92,22.63
1546258451801,6.23,3360.08,23.47,38,991.55,3.72,41.36,0.31,255.145525,3509.75,7400.92,22.46
1546258482243,2.98,1544.88,23.5,38,991.56,3.7,41.36,0.31,255.145525,3477.37,7320.58,22.46
1546258512484,6.27,3379.92,23.51,38,991.56,3.7,41.58,0.31,260.03645,3477.37,7320.58,22.63
1546258543080,1.6,826.56,23.52,38,991.51,3.72,41.58,0.31,260.03645,3509.75,7400.92,22.63
1546258573191,1.16,599.78,23.54,38,991.53,3.72,41.58,0.31,260.03645,3509.75,7400.92,22.63
1546258603730,2,1031.95,23.54,38,991.51,3.72,41.36,0.31,255.145525,3509.75,7400.92,22.46
1546258633778,1.91,985.05,23.55,37,991.52,3.72,41.36,0.31,255.145525,3509.75,7400.92,22.46
1546258663952,3.62,1887.35,23.56,38,991.51,3.72,41.58,0.31,260.03645,3509.75,7400.92,22.63
1546258694607,5.75,3075.71,23.57,38,991.46,3.72,41.58,0.31,260.03645,3509.75,7400.92,22.63
1546258724854,5.42,2880.68,23.56,38,991.48,3.7,41.36,0.31,255.145525,3477.37,7320.58,22.46
1546258754895,4.35,2283.74,23.54,38,991.46,3.75,41.58,0.31,260.03645,3542.38,7482.02,22.63
1546258785558,5.02,2656.16,23.54,38,991.48,3.72,41.58,0.31,260.03645,3509.75,7400.92,22.63
1546258815746,1.54,794.26,23.55,38,991.47,3.72,41.58,0.31,260.03645,3509.75,7400.92,22.63
1546258846343,12.55,8102.24,23.65,38,991.48,3.7,41.36,0.31,255.145525,3477.37,7320.58,22.46
1546258876991,0,0.62,23.66,38,991.49,3.72,41.58,0.31,260.03645,3509.75,7400.92,22.63
1546258907640,0.39,203.32,23.67,37,991.5,3.72,41.58,0.31,260.03645,3509.75,7400.92,22.63
1546258938175,1.69,871.74,23.63,37,991.52,3.72,41.58,0.31,260.03645,3509.75,7400.92,22.63
1546258968178,5.16,2731.87,23.63,37,991.48,3.7,41.58,0.31,260.03645,3477.37,7320.58,22.63
1546258998694,2.44,1260.66,23.62,38,991.49,3.72,41.36,0.31,255.145525,3509.75,7400.92,22.46
1546259029162,0.87,453.25,23.61,37,991.47,3.7,41.36,0.31,255.145525,3477.37,7320.58,22.46
1546259059810,0,0.62,23.61,37,991.46,3.7,41.36,0.31,255.145525,3477.37,7320.58,22.46
1546259090278,1.52,785.33,23.62,38,991.46,3.72,41.36,0.31,255.145525,3509.75,7400.92,22.46
1546259120573,2.37,1224.68,23.64,38,991.44,3.64,41.15,0.31,250.34,3413.39,7162.21,22.28
1546259150729,0.97,501.44,23.66,38,991.43,3.75,41.58,0.31,260.03645,3542.38,7482.02,22.63
1546259181043,2.8,1452.68,23.65,38,991.43,3.75,41.58,0.31,260.03645,3542.38,7482.02,22.63
1546259211138,1.09,562.93,23.66,38,991.42,3.72,41.58,0.31,260.03645,3509.75,7400.92,22.63
1546259241189,2.24,1157.44,23.66,37,991.43,3.72,41.36,0.31,255.145525,3509.75,7400.92,22.46
1546259271673,5.04,2663.05,23.67,38,991.43,3.72,41.36,0.31,255.145525,3509.75,7400.92,22.46
1546259302343,2.46,1274.21,23.68,37,991.35,3.75,41.36,0.31,255.145525,3542.38,7482.02,22.46
1546259332692,2.44,1262.23,23.7,37,991.44,3.72,41.36,0.31,255.145525,3509.75,7400.92,22.46
1546259363361,0,0.62,23.71,38,991.4,3.72,41.58,0.31,260.03645,3509.75,7400.92,22.63
1546259393920,1.21,626.78,23.74,37,991.4,3.75,41.36,0.31,255.145525,3542.38,7482.02,22.46
1546259424150,0.23,117.52,23.75,37,991.37,3.72,41.58,0.31,260.03645,3509.75,7400.92,22.63
1546259454434,0.54,278.43,23.77,37,991.36,3.75,41.36,0.31,255.145525,3542.38,7482.02,22.46
1546259484497,2.32,1197.77,23.8,37,991.34,3.75,41.58,0.31,260.03645,3542.38,7482.02,22.63
1546259515028,2.24,1159.81,23.83,37,991.39,3.72,41.58,0.31,260.03645,3509.75,7400.92,22.63
1546259545095,0.31,162.17,23.84,37,991.37,3.72,41.58,0.31,260.03645,3509.75,7400.92,22.63
1546259575323,1.33,686.11,23.87,37,991.35,3.72,41.36,0.31,255.145525,3509.75,7400.92,22.46
1546259605656,1.52,784.18,23.9,37,991.39,3.72,41.58,0.31,260.03645,3509.75,7400.92,22.63
1546259636320,0.27,138.91,23.93,37,991.37,3.75,41.58,0.31,260.03645,3542.38,7482.02,22.63
1546259666563,2.99,1551.02,23.94,37,991.41,3.75,41.58,0.31,260.03645,3542.38,7482.02,22.63
1546259697058,0.49,254.5,23.96,37,991.34,3.72,41.58,0.31,260.03645,3509.75,7400.92,22.63
1546259727132,2.96,1536.82,23.98,37,991.35,3.75,41.58,0.31,260.03645,3542.38,7482.02,22.63
1546259757176,1.17,607.56,24.03,37,991.34,3.75,41.36,0.31,255.145525,3542.38,7482.02,22.46
1546259787323,0.28,148.18,24.05,37,991.32,3.75,41.58,0.31,260.03645,3542.38,7482.02,22.63
1546259817463,1.71,882.17,24.06,37,991.33,3.75,41.58,0.31,260.03645,3542.38,7482.02,22.63
1546259847682,3.73,1945.47,24.1,37,991.32,3.75,41.58,0.31,260.03645,3542.38,7482.02,22.63
1546259878110,2.52,1301.96,24.11,37,991.3,3.72,41.58,0.31,260.03645,3509.75,7400.92,22.63
1546259908496,5.68,3032.14,24.14,37,991.31,3.75,41.58,0.31,260.03645,3542.38,7482.02,22.63
1546259938675,1.68,866.8,24.17,37,991.29,3.75,41.58,0.31,260.03645,3542.38,7482.02,22.63
1546259968823,0.51,266.87,24.21,37,991.29,3.75,41.58,0.31,260.03645,3542.38,7482.02,22.63
1546259999107,0.16,83.41,24.23,36,991.31,3.75,41.58,0.31,260.03645,3542.38,7482.02,22.63
1546260029768,0,0.62,24.22,36,991.31,3.75,41.58,0.31,260.03645,3542.38,7482.02,22.63
1546260060269,0.13,67.21,24.24,36,991.33,3.75,41.36,0.31,255.145525,3509.75,7400.92,22.46
1546260090918,0,0.62,24.25,36,991.27,3.75,41.58,0.31,260.03645,3542.38,7482.02,22.63
1546260120985,0.18,96.2,24.27,36,991.31,3.75,41.58,0.31,260.03645,3542.38,7482.02,22.63
1546260151637,0,0.62,24.28,36,991.32,3.75,41.58,0.31,260.03645,3542.38,7482.02,22.63
1546260182286,0,0.62,24.28,36,991.35,3.75,41.58,0.31,260.03645,3542.38,7482.02,22.63
1546260212658,0.19,97.34,24.28,36,991.36,3.67,41.15,0.31,250.34,3445.26,7241.02,22.28
1546260242892,0.66,345.04,24.26,36,991.38,3.75,41.58,0.31,260.03645,3542.38,7482.02,22.63
1546260273025,0.94,489.18,24.27,36,991.37,3.75,41.58,0.31,260.03645,3542.38,7482.02,22.63
1546260303247,0.12,65.25,24.28,36,991.36,3.75,41.58,0.31,260.03645,3542.38,7482.02,22.63
1546260333906,0,0.62,24.31,36,991.36,3.75,41.36,0.31,255.145525,3542.38,7482.02,22.46
1546260364120,0.16,81.46,24.36,36,991.37,3.75,41.36,0.31,255.145525,3542.38,7482.02,22.46
1546260394467,0.24,125.11,24.38,36,991.37,3.67,40.73,0.31,240.97935,3445.26,7241.02,21.93
1546260424653,0.14,72.69,24.43,36,991.36,3.75,41.36,0.31,255.145525,3542.38,7482.02,22.46
1546260454671,0.43,222.09,24.44,35,991.36,3.75,41.15,0.31,250.34,3542.38,7482.02,22.28
1546260485115,0.56,290.84,24.52,36,991.31,3.72,41.36,0.31,255.145525,3509.75,7400.92,22.46
1546260515391,0.52,268.48,24.61,36,991.36,3.72,41.36,0.31,255.145525,3509.75,7400.92,22.46
1546260546046,0,0.62,24.68,35,991.33,3.72,41.36,0.31,255.145525,3509.75,7400.92,22.46
1546260576687,0,0.62,24.74,35,991.33,3.75,41.36,0.31,255.145525,3542.38,7482.02,22.46
1546260607335,0,0.62,24.8,35,991.33,3.72,41.58,0.31,260.03645,3509.75,7400.92,22.63
1546260637762,0.56,292.4,24.87,35,991.33,3.72,41.36,0.31,255.145525,3509.75,7400.92,22.46
1546260668268,0.41,215.1,24.92,35,991.29,3.75,41.15,0.31,250.34,3542.38,7482.02,22.28
1546260698925,0.12,65.25,25.04,35,991.34,3.72,41.36,0.31,255.145525,3509.75,7400.92,22.46
1546260729573,0,0.62,25.09,35,991.31,3.75,41.36,0.31,255.145525,3542.38,7482.02,22.46
1546260759672,0.49,252.7,25.13,35,991.3,3.75,41.36,0.31,255.145525,3542.38,7482.02,22.46
1546260790320,0,0.62,25.23,34,991.3,3.72,41.36,0.31,255.145525,3509.75,7400.92,22.46
1546260820969,0,0.62,25.37,34,991.29,3.72,41.36,0.31,255.145525,3509.75,7400.92,22.46
